title,price,link_item,index_,Discount,countReviews,Brand,Store
"điện thoại giá rẻ cho học sinh trẻ em Oppo F7 Youth - điện thoại Oppo F7 Youth 2sim ram 8G/256G Chính Hãng, lướt Wed Tiktok Facebook Youtube chất, Bảo hành 12 tháng",849.000 ₫,https://www.lazada.vn/products/dien-thoai-gia-re-cho-hoc-sinh-tre-em-oppo-f7-youth-dien-thoai-oppo-f7-youth-2sim-ram-8g256g-chinh-hang-luot-wed-tiktok-facebook-youtube-chat-bao-hanh-12-thang-i2321556518.html,12,39% Off,"39 Đã bán
(34)
Hồ Chí Minh",,
"điện thoại Vivo Y72 5G 2sim ram 8G/128G máy Chính Hãng, cảm ứng mượt, Camera siêu đẹp, máy nghe gọi tốt, Full Zalo Facebook Youtube, cày game mượt, Bảo hành 12 tháng",1.399.000 ₫,https://www.lazada.vn/products/dien-thoai-vivo-y72-5g-2sim-ram-8g128g-may-chinh-hang-cam-ung-muot-camera-sieu-dep-may-nghe-goi-tot-full-zalo-facebook-youtube-cay-game-muot-bao-hanh-12-thang-i2337763124.html,13,42% Off,"35 Đã bán
(31)
Hồ Chí Minh",,
"Điện Thoại SE 2020 Quốc.Tế. Máy chuyên live stream, chụp ảnh, dựng video. Kèm Phụ Kiện Bảo Hành 12 Tháng",2.990.000 ₫,https://www.lazada.vn/products/dien-thoai-se-2020-quocte-may-chuyen-live-stream-chup-anh-dung-video-kem-phu-kien-bao-hanh-12-thang-i2429031151.html,14,,"28 Đã bán
(6)
Hà Nội",,
"điện thoại Samsung Galaxy Note 5 ram 4G/32G máy Chính Hãng, Màn hình: Super AMOLED5.7""Quad HD (2K) - Bảo hành 12 tháng",1.099.000 ₫,https://www.lazada.vn/products/dien-thoai-samsung-galaxy-note-5-ram-4g32g-may-chinh-hang-man-hinh-super-amoled57quad-hd-2k-bao-hanh-12-thang-i2201003749.html,15,41% Off,"47 Đã bán
(44)
Hồ Chí Minh",,
"điện thoại Vivo Y53s 2022 máy 2sim ram 8G/128G Chính Hãng, cảm ứng mượt, Camera siêu đẹp, máy nghe gọi tốt, Full Zalo Facebook Youtube, cày game mượt, Bảo hành 12 tháng",1.299.000 ₫,https://www.lazada.vn/products/dien-thoai-vivo-y53s-2022-may-2sim-ram-8g128g-chinh-hang-cam-ung-muot-camera-sieu-dep-may-nghe-goi-tot-full-zalo-facebook-youtube-cay-game-muot-bao-hanh-12-thang-i2338054873.html,16,44% Off,"34 Đã bán
(34)
Hồ Chí Minh",,
Xác điện thoại cũ 5s không có mật khẩu,70.000 ₫,https://www.lazada.vn/products/xac-dien-thoai-cu-5s-khong-co-mat-khau-i2506971493.html,17,,Điện Biên,,
"điện thoại giá rẻ cho học sinh trẻ em điện thoại Vivo S5 2sim ram 8G/128G máy Chính Hãng, cảm ứng mượt, Camera siêu đẹp, máy nghe gọi tốt, Full Zalo Facebook Youtube, cày game mượt, Bảo hành 12 tháng",647.000 ₫,https://www.lazada.vn/products/dien-thoai-gia-re-cho-hoc-sinh-tre-em-dien-thoai-vivo-2sim-ram-8g128g-may-chinh-hang-cam-ung-muot-camera-sieu-dep-may-nghe-goi-tot-full-zalo-facebook-youtube-cay-game-muot-bao-hanh-12-thang-i2338205949.html,18,34% Off,"37 Đã bán
(34)
Hồ Chí Minh",,
"điện thoại Chữa Cháy làm máy phụ Samsung G530 - điện thoại Cảm ứng Samsung Galaxy Grand Prime G530 2sim Máy Chính Hãng, Cảm ứng mượt, nghe gọi tốt, FB Youtube chất - TTN 01",337.000 ₫,https://www.lazada.vn/products/dien-thoai-chua-chay-lam-may-phu-samsung-g530-dien-thoai-cam-ung-samsung-galaxy-grand-prime-g530-2sim-may-chinh-hang-cam-ung-muot-nghe-goi-tot-fb-youtube-chat-ttn-01-i2297734296.html,19,43% Off,"889 Đã bán
(293)
Hồ Chí Minh",,
"điện thoại Chính Hãng giá rẻ dành cho học sinh Oppo Neo 3 máy 2sim Bộ nhớ 16G, Máy đầy đủ chức năng cơ bản như nghe gọi zalo FB Youtube",399.000 ₫,https://www.lazada.vn/products/dien-thoai-chinh-hang-gia-re-danh-cho-hoc-sinh-oppo-neo-3-may-2sim-bo-nho-16g-may-day-du-chuc-nang-co-ban-nhu-nghe-goi-zalo-fb-youtube-i2150542692.html,20,27% Off,"45 Đã bán
(43)
Hồ Chí Minh",,
"Điện thoại Samsung Galaxy S21 Ultra 5G Mỹ Chính Hãng 2Sim | Ram 12GB, Camera Zoom 100X",8.800.000 ₫,https://www.lazada.vn/products/dien-thoai-samsung-galaxy-ultra-5g-my-chinh-hang-2sim-ram-12gb-camera-zoom-100x-i2381834058.html,21,,Hồ Chí Minh,,
OPP0 Reno9 Pro 7.5 inch 16GB+512GB 5800mah Điện thoại gốc bán chạy 5G/Wifi Dual SIM Điện thoại giá rẻ 1k Chỉ điện thoại giá rẻ 16GB+516GB Điện thoại giá tốt nhất 1k Gaming Smartphone COD,100.000 ₫,https://www.lazada.vn/products/opp0-reno9-pro-75-inch-16gb512gb-5800mah-dien-thoai-goc-ban-chay-5gwifi-dual-sim-dien-thoai-gia-re-1k-chi-dien-thoai-gia-re-16gb516gb-dien-thoai-gia-tot-nhat-1k-gaming-smartphone-cod-i2343087956.html,22,50% Off,"13 Đã bán
(1)
Quảng Ninh",,
"[ Xả Hàng Giá Siêu Sốc ] điện thoại giá siêu rẻ dành cho học sinh người già Oppo A3s 2sim ram 6G/128G máy Chính Hãng, Cấu hình Chip Cao mạnh mẽ Cày Liên Quân- PUBG-Free Fire-Tiktok siêu mượt",549.000 ₫,https://www.lazada.vn/products/xa-hang-gia-sieu-soc-dien-thoai-gia-sieu-re-danh-cho-hoc-sinh-nguoi-gia-oppo-a3s-2sim-ram-6g128g-may-chinh-hang-cau-hinh-chip-cao-manh-me-cay-lien-quan-pubg-free-fire-tiktok-sieu-muot-i2160196779.html,23,45% Off,"66 Đã bán
(64)
Hồ Chí Minh",,
"[ GIÁ RẺ SẬP SÀN ] điện thoại cảm ứng CHÍNH HÃNG VIVO Y66 2SIMMàn hình HD IPS LCD, rộng 5.5 inches Camera trước: 16MP, Camera sau: 13MP Chip Snapdragon 435 8 nhân 1.4 GHz Hệ điều hành: Android 6.0 Hỗ trợ 3G, 4G LTE, Wifi Pin 3000 mAh",499.000 ₫,https://www.lazada.vn/products/gia-re-sap-san-dien-thoai-cam-ung-chinh-hang-vivo-y66-2simman-hinh-hd-ips-lcd-rong-55-inches-camera-truoc-16mp-camera-sau-13mp-chip-snapdragon-435-8-nhan-14-ghz-he-dieu-hanh-android-60-ho-tro-3g-4g-lte-wifi-pin-3000-mah-i2331594871.html,24,50% Off,"19 Đã bán
(15)
Hồ Chí Minh",,
Điện thoại Samsung galaxy Note 20 5G 2 sim Likenew - Fullbox,6.290.000 ₫,https://www.lazada.vn/products/dien-thoai-samsung-galaxy-note-20-5g-2-sim-likenew-fullbox-i2093580613.html,25,16% Off,"57 Đã bán
(31)
Tiền Giang",,
"điện thoại Vivo Y81s 2sim ram 6G/128G máy Chính Hãng, Cấu hình siêu khủng, Cày game nặng mượt mà, Camera siêu nét, Bảo hành 12 tháng - NNT 02",399.000 ₫,https://www.lazada.vn/products/dien-thoai-vivo-y81s-2sim-ram-6g128g-may-chinh-hang-cau-hinh-sieu-khung-cay-game-nang-muot-ma-camera-sieu-net-bao-hanh-12-thang-nnt-02-i2508328714.html,26,43% Off,"93 Đã bán
(28)
Hồ Chí Minh",,
"Điện thoại OPPO A38 4G (4GB/128GB) Nguyên seal, chính hãng, MỚI 100%, Màn hình: IPS LCD6.56""HD+, Camera sau: Chính 50 MP & Phụ 2 MP, Camera trước: 5 MP, Chip: MediaTek Helio G85, Pin, Sạc: 5000 mAh-33 W",4.190.000 ₫,https://www.lazada.vn/products/dien-thoai-oppo-a38-4g-4gb128gb-nguyen-seal-chinh-hang-moi-100-man-hinh-ips-lcd656hd-camera-sau-chinh-50-mp-phu-2-mp-camera-truoc-5-mp-chip-mediatek-helio-g85-pin-sac-5000-mah-33-w-i2524284445.html,27,7% Off,Hồ Chí Minh,,
"điện thoại giá rẻ dành cho học sinh, người già Samsung Galaxy J2 Prime 2sim máy Chính Hãng, nghe gọi tốt, Camera nét, cảm ứng mượt",448.000 ₫,https://www.lazada.vn/products/dien-thoai-gia-re-danh-cho-hoc-sinh-nguoi-gia-samsung-galaxy-j2-prime-2sim-may-chinh-hang-nghe-goi-tot-camera-net-cam-ung-muot-i2201608483.html,28,44% Off,"111 Đã bán
(103)
Hồ Chí Minh",,
"điện thoại Chính Hãng Samsung Galaxy A20 2sim ram 3G/32G, cài Full Zalo Tiktok Youtube, Chiến Game mượt - BNN 01",1.050.000 ₫,https://www.lazada.vn/products/dien-thoai-chinh-hang-samsung-galaxy-a20-2sim-ram-3g32g-cai-full-zalo-tiktok-youtube-chien-game-muot-bnn-01-i2281539818.html,29,,"15 Đã bán
(10)
Hồ Chí Minh",,
"điện thoại Oppo F9 Pro Chính Hãng ram 8G/512G, Cấu hình mạnh đỉnh Cày PUBG/Liên Quân/Free Fire/Tiktok siêu mượt",549.000 ₫,https://www.lazada.vn/products/dien-thoai-oppo-f9-pro-chinh-hang-ram-8g512g-cau-hinh-manh-dinh-cay-pubglien-quanfree-firetiktok-sieu-muot-i2023934695.html,30,39% Off,"73 Đã bán
(58)
Hồ Chí Minh",,
Điện thoại Samsung Galaxy A02s (3GB/32GB)- HÀNG CHÍNH HÃNG,2.600.000 ₫,https://www.lazada.vn/products/dien-thoai-samsung-galaxy-a02s-3gb32gb-hang-chinh-hang-i1793215586.html,31,,Điện Biên,,
"điện thoại Xiaomi Redmi 8a 2sim ram 4G bộ nhớ 64G Chính Hãng, Màn hình: IPS LCD, 6.22"", HD+, Cấu hình Chip Cao mạnh mẽ Cày Liên Quân- PUBG-Free Fire-Tiktok siêu mượt",699.000 ₫,https://www.lazada.vn/products/dien-thoai-xiaomi-redmi-8a-2sim-ram-4g-bo-nho-64g-chinh-hang-man-hinh-ips-lcd-622-hd-cau-hinh-chip-cao-manh-me-cay-lien-quan-pubg-free-fire-tiktok-sieu-muot-i2036241013.html,32,39% Off,"27 Đã bán
(16)
Hồ Chí Minh",,
"điện thoại Xiaomi Redmi 8 Chính Hãng 2sim ram 4G bộ nhớ 64G, Cấu hình Chip Cao mạnh mẽ Cày Liên Quân- PUBG-Free Fire-Tiktok siêu mượt",1.298.000 ₫,https://www.lazada.vn/products/dien-thoai-xiaomi-redmi-8-chinh-hang-2sim-ram-4g-bo-nho-64g-cau-hinh-chip-cao-manh-me-cay-lien-quan-pubg-free-fire-tiktok-sieu-muot-i2033195861.html,33,40% Off,"27 Đã bán
(16)
Hồ Chí Minh",,
"[ GIÁ RẺ SẬP SÀN ] điện thoại cảm ứng CHÍNH HÃNG OPPO F1S 2SIM Màn hình HD IPS LCD, rộng 5.5 inches Camera trước: 8MP, Camera sau: 13MP Mediatek MT6750 8 nhân 1.0 – 1.5 GHz Hệ điều hành: Android 5.1 Hỗ trợ 3G, 4G LTE, Wifi Pin: 3075 mAh",545.000 ₫,https://www.lazada.vn/products/gia-re-sap-san-dien-thoai-cam-ung-chinh-hang-oppo-f1s-2sim-man-hinh-hd-ips-lcd-rong-55-inches-camera-truoc-8mp-camera-sau-13mp-mediatek-mt6750-8-nhan-10-15-ghz-he-dieu-hanh-android-51-ho-tro-3g-4g-lte-wifi-pin-3075-mah-i2331655183.html,34,50% Off,"17 Đã bán
(15)
Hồ Chí Minh",,
"điện thoại Samsung Galaxy A70 máy 2sim ram 6G/128G Chính Hãng, Cày Game nặng chất - Bảo hành 12 Tháng",999.000 ₫,https://www.lazada.vn/products/dien-thoai-samsung-galaxy-a70-may-2sim-ram-6g128g-chinh-hang-cay-game-nang-chat-bao-hanh-12-thang-i2197584488.html,35,41% Off,"122 Đã bán
(104)
Hồ Chí Minh",,
"điện thoại Samsung Galaxy A31 máy 2sim ram 6G/128G Chính Hãng, lướt Wed Tiktok Facebook Youtube chất, Bảo hành 12 tháng - TTN 01",899.000 ₫,https://www.lazada.vn/products/dien-thoai-samsung-galaxy-a31-may-2sim-ram-6g128g-chinh-hang-luot-wed-tiktok-facebook-youtube-chat-bao-hanh-12-thang-ttn-01-i2298561337.html,36,36% Off,"450 Đã bán
(134)
Hồ Chí Minh",,
Điện thoại Samsung Galaxy A24 (6GB/128GB),4.890.000 ₫,https://www.lazada.vn/products/dien-thoai-samsung-galaxy-a24-6gb128gb-i2304094202.html,37,25% Off,"38 Đã bán
(24)
Hồ Chí Minh",,
"[ Bán Lẻ = Giá sỉ ] điện thoại Oppo A73 5G Chính Hãng 2sim ram 8G rom 256G, Cấu hình mạnh đỉnh Cày PUBG/Liên Quân/Free Fire/Tiktok siêu mượt",1.099.000 ₫,https://www.lazada.vn/products/ban-le-gia-si-dien-thoai-oppo-a73-5g-chinh-hang-2sim-ram-8g-rom-256g-cau-hinh-manh-dinh-cay-pubglien-quanfree-firetiktok-sieu-muot-i2024597525.html,38,42% Off,"101 Đã bán
(87)
Hồ Chí Minh",,
"[ Bán lẻ = Giá sỉ ] điện thoại Oppo A1 Chính Hãng 2sim ram 6G/128G, Màn hình: IPS LCD, 5.7"", HD+, Cấu hình mạnh đỉnh Cày PUBG/Liên Quân/Free Fire/Tiktok siêu mượt",449.000 ₫,https://www.lazada.vn/products/ban-le-gia-si-dien-thoai-oppo-a1-chinh-hang-2sim-ram-6g128g-man-hinh-ips-lcd-57-hd-cau-hinh-manh-dinh-cay-pubglien-quanfree-firetiktok-sieu-muot-i2024403740.html,39,44% Off,"97 Đã bán
(89)
Hồ Chí Minh",,
"điện thoại Oppo A83 Chính Hãng 2sim ram 6/128G, Màn hình: IPS LCD, 5.7"", HD+, Camera sau: 13 MP Camera trước: 8 MP, Cấu hình mạnh đỉnh Cày PUBG/Liên Quân/Free Fire/Tiktok siêu mượt",448.000 ₫,https://www.lazada.vn/products/dien-thoai-oppo-a83-chinh-hang-2sim-ram-6128g-man-hinh-ips-lcd-57-hd-camera-sau-13-mp-camera-truoc-8-mp-cau-hinh-manh-dinh-cay-pubglien-quanfree-firetiktok-sieu-muot-i2024464735.html,40,49% Off,"96 Đã bán
(80)
Hồ Chí Minh",,
