title,price,link_item,index_,Discount,countReviews,Brand,Store
"[ RẺ NHƯ CHO ] Samsung J2 Pro - điện thoại Samsung Galaxy J2 Pro 2sim ram 2G/16G Chính Hãng, lướt Wed Tiktok Facebook Youtube chất, Bảo hành 12 tháng",499.000 ₫,https://www.lazada.vn/products/re-nhu-cho-samsung-j2-pro-dien-thoai-samsung-galaxy-j2-pro-2sim-ram-2g16g-chinh-hang-luot-wed-tiktok-facebook-youtube-chat-bao-hanh-12-thang-i2296742109.html,31,36% Off,"62 Đã bán
(56)
Hồ Chí Minh",,
"điện thoại giá siêu rẻ Chính Hãng Samsung Galaxy S20 Ultra 5G ram 12G/256G, Camera sau: 4 camera: 108MP, camera góc rộng 12MP + camera tele 48MP + 0.3 MP, TOF 3D - Bảo hành 12 Tháng",1.949.000 ₫,https://www.lazada.vn/products/dien-thoai-gia-sieu-re-chinh-hang-samsung-galaxy-ultra-5g-ram-12g256g-camera-sau-4-camera-108mp-camera-goc-rong-12mp-camera-tele-48mp-03-mp-tof-3d-bao-hanh-12-thang-i2197999003.html,32,49% Off,"44 Đã bán
(40)
Hồ Chí Minh",,
"điện thoại Vivo Y20 2sim Chính Hãng ram 8G/256G, Màn hình To, Camera đẹp, Cày Game nặng siêu đỉnh, Bảo hành 12 tháng",649.000 ₫,https://www.lazada.vn/products/dien-thoai-vivo-y20-2sim-chinh-hang-ram-8g256g-man-hinh-to-camera-dep-cay-game-nang-sieu-dinh-bao-hanh-12-thang-i2397390995.html,33,41% Off,"36 Đã bán
(32)
Hồ Chí Minh",,
"Điện thoại Cảm ứng Cao Cấp Giá rẻ Xiaomi Mimax 3 - điện thoại Xiaomi Mi Max 3 2sim ram 4G/64G máy Chính Hãng, lướt Wed Tiktok Facebook Youtube chất, Bảo hành 12 tháng",1.347.000 ₫,https://www.lazada.vn/products/dien-thoai-cam-ung-cao-cap-gia-re-xiaomi-mimax-3-dien-thoai-xiaomi-mi-max-3-2sim-ram-4g64g-may-chinh-hang-luot-wed-tiktok-facebook-youtube-chat-bao-hanh-12-thang-i2306187140.html,34,38% Off,"49 Đã bán
(43)
Hồ Chí Minh",,
"Điện thoại Cảm ứng Cao Cấp Giá rẻ điện thoại Vivo Y33s 2sim ram 8G/256G máy Chính Hãng, cảm ứng mượt, Camera siêu đẹp, máy nghe gọi tốt, Full Zalo Facebook Youtube, cày game mượt, Bảo hành 12 tháng",1.299.000 ₫,https://www.lazada.vn/products/dien-thoai-cam-ung-cao-cap-gia-re-dien-thoai-vivo-y33s-2sim-ram-8g256g-may-chinh-hang-cam-ung-muot-camera-sieu-dep-may-nghe-goi-tot-full-zalo-facebook-youtube-cay-game-muot-bao-hanh-12-thang-i2338046984.html,35,43% Off,"40 Đã bán
(33)
Hồ Chí Minh",,
"điện thoại giá rẻ dành cho trẻ em học sinh Samsung Galaxy J7 Pro 2sim ram 3G/32G Chính Hãng, Bảo hành 12 tháng",499.000 ₫,https://www.lazada.vn/products/dien-thoai-gia-re-danh-cho-tre-em-hoc-sinh-samsung-galaxy-j7-pro-2sim-ram-3g32g-chinh-hang-bao-hanh-12-thang-i2293403106.html,36,38% Off,"67 Đã bán
(52)
Hồ Chí Minh",,
i15 Pro Max chính hãng rẻ nhất khuyến mãi mới nhất 7.3 inch 5G 12GB + 256GB điện thoại chơi game hai sim điện thoại di động mới chính hãng,945.679 ₫,https://www.lazada.vn/products/i15-pro-max-chinh-hang-re-nhat-khuyen-mai-moi-nhat-73-inch-5g-12gb-256gb-dien-thoai-choi-game-hai-sim-dien-thoai-di-dong-moi-chinh-hang-i2519995110.html,37,50% Off,"(4)
Hà Nội",,
Điện thoại Samsung Note 20 Ultra 5G Mỹ 2sim - (Ram 12GB/ Snapdragon865+ ) New Fullbox- tại Bmobile,10.899.000 ₫,https://www.lazada.vn/products/dien-thoai-samsung-note-20-ultra-5g-my-2sim-ram-12gb-snapdragon865-new-fullbox-tai-bmobile-i1555021309.html,38,28% Off,Hà Nội,,
"điện thoại Samsung Galaxy S9 Chính Hãng ram 4G/64G, cấu hình CPU siêu Cao Cấp, đánh mọi Game nặng chất",1.499.000 ₫,https://www.lazada.vn/products/dien-thoai-samsung-galaxy-chinh-hang-ram-4g64g-cau-hinh-cpu-sieu-cao-cap-danh-moi-game-nang-chat-i2095846932.html,39,41% Off,"107 Đã bán
(55)
Hồ Chí Minh",,
"Điện thoại Cảm ứng Cao Cấp Giá rẻ Xiaomi Note 11T 5G - điện thoại Xiaomi Redmi Note 11T 5G 2sim ram 6G/128G máy Chính Hãng, lướt Wed Tiktok Facebook Youtube chất, Bảo hành 12 tháng",1.799.000 ₫,https://www.lazada.vn/products/dien-thoai-cam-ung-cao-cap-gia-re-xiaomi-note-11t-5g-dien-thoai-xiaomi-redmi-note-11t-5g-2sim-ram-6g128g-may-chinh-hang-luot-wed-tiktok-facebook-youtube-chat-bao-hanh-12-thang-i2306127441.html,40,27% Off,"45 Đã bán
(44)
Hồ Chí Minh",,
