title,price,link_item,index_,Discount,countReviews,Brand,Store
"Điện thoại Xiaomi Redmi Note 12 (4GB/128GB) - Hàng chính hãng - 3 camera sắc nét, hiệu năng mạnh mẽ, sạc nhanh 33W",3.799.000 ₫,https://www.lazada.vn/products/dien-thoai-xiaomi-redmi-note-12-4gb128gb-hang-chinh-hang-3-camera-sac-net-hieu-nang-manh-me-sac-nhanh-33w-i2239108709.html,11,24% Off,"216 Đã bán
(46)
Bến Tre",,
Điện thoại Oppo Reno10 5G 8GB | 256GB Chính Hãng Mới 100% Nguyên Seal,8.690.000 ₫,https://www.lazada.vn/products/dien-thoai-oppo-reno10-5g-8gb-256gb-chinh-hang-moi-100-nguyen-seal-i2391840471.html,12,13% Off,Đà Nẵng,,
"[ RẺ HƠN GIÁ RẺ] Điện thoại giá siêu rẻ dành cho Học sinh sinh viên Vivo Y55 - điện thoại Vivo Y55 2sim ram 4G/64G máy Chính Hãng, Cày Game lướt Wed Tiktok Facebook Youtube đỉnh chất, Bảo hành 12 tháng",547.000 ₫,https://www.lazada.vn/products/re-hon-gia-re-dien-thoai-gia-sieu-re-danh-cho-hoc-sinh-sinh-vien-vivo-y55-dien-thoai-vivo-y55-2sim-ram-4g64g-may-chinh-hang-cay-game-luot-wed-tiktok-facebook-youtube-dinh-chat-bao-hanh-12-thang-i2326010939.html,13,44% Off,"34 Đã bán
(33)
Hồ Chí Minh",,
"""Bảo hành miễn phí"" I15 Max Pro 5G 7.5 inch điện thoại, 16GB RAM, 512GB ROM smartphone 7800mAh điện thoại Facebook Android13.0 hỗ trợ 2 SIM thẻ",1.328.529 ₫,https://www.lazada.vn/products/bao-hanh-mien-phi-i15-max-pro-5g-75-inch-dien-thoai-16gb-ram-512gb-rom-smartphone-7800mah-dien-thoai-facebook-android130-ho-tro-2-sim-the-i2505710644.html,14,50% Off,Hà Nội,,
"điện thoại Oppo F15 5G máy 2sim Ram 8G/256G Chính Hãng, Sản phẩm giá rẻ chất lượng, Bảo hành 12 tháng - TT 02",1.099.000 ₫,https://www.lazada.vn/products/dien-thoai-oppo-f15-5g-may-2sim-ram-8g256g-chinh-hang-san-pham-gia-re-chat-luong-bao-hanh-12-thang-tt-02-i2209679128.html,15,42% Off,"240 Đã bán
(108)
Hồ Chí Minh",,
"điện thoại Realme C21Y Chính Hãng 2sim ram 8G/128G, Màn hình: IPS LCD6.5""HD+, Cấu hình Chip Cao mạnh mẽ Cày Liên Quân- PUBG-Free Fire-Tiktok siêu mượt",949.000 ₫,https://www.lazada.vn/products/dien-thoai-realme-c21y-chinh-hang-2sim-ram-8g128g-man-hinh-ips-lcd65hd-cau-hinh-chip-cao-manh-me-cay-lien-quan-pubg-free-fire-tiktok-sieu-muot-i2037478412.html,16,32% Off,"64 Đã bán
(61)
Hồ Chí Minh",,
"điện thoại Oppo A95 5G 2sim ram 12G/512G máy Chính Hãng, Cấu hình Cao cấp, Chiến mọi game nặng siêu mượt, Bảo hành 12 tháng",1.599.000 ₫,https://www.lazada.vn/products/dien-thoai-oppo-a95-5g-2sim-ram-12g512g-may-chinh-hang-cau-hinh-cao-cap-chien-moi-game-nang-sieu-muot-bao-hanh-12-thang-i2398562494.html,17,45% Off,"289 Đã bán
(59)
Hồ Chí Minh",,
"[HÀNG CHÍNH HÃNG] Điện thoại Xiaomi Redmi Note 12 Pro 4G (8GB/256GB) - Bảo hành 18 tháng, Mới 100%",7.290.000 ₫,https://www.lazada.vn/products/hang-chinh-hang-dien-thoai-xiaomi-redmi-note-12-pro-4g-8gb256gb-bao-hanh-18-thang-moi-100-i2401947584.html,18,12% Off,Hồ Chí Minh,,
"điện thoại giá siêu rẻ VIVO Y67 2sim ram 4G/32G Máy Chính Hãng, Màn hình HD IPS LCD, rộng 5.5 inches Camera trước: 16MP, Camera sau: 13MP đánh mọi Game PUBG/Liên Quân/Free Fire siêu mượt",549.000 ₫,https://www.lazada.vn/products/dien-thoai-gia-sieu-re-vivo-y67-2sim-ram-4g32g-may-chinh-hang-man-hinh-hd-ips-lcd-rong-55-inches-camera-truoc-16mp-camera-sau-13mp-danh-moi-game-pubglien-quanfree-fire-sieu-muot-i2205898261.html,19,49% Off,"88 Đã bán
(23)
Hồ Chí Minh",,
"điện thoại Vivo Y17 2sim ram 8G/256G máy Chính Hãng, Cấu hình siêu khủng, Cày game nặng mượt mà, Camera siêu nét, Bảo hành 12 tháng - NNT 01",649.000 ₫,https://www.lazada.vn/products/dien-thoai-vivo-y17-2sim-ram-8g256g-may-chinh-hang-cau-hinh-sieu-khung-cay-game-nang-muot-ma-camera-sieu-net-bao-hanh-12-thang-nnt-01-i2507885098.html,20,46% Off,"256 Đã bán
(70)
Hồ Chí Minh",,
Điện thoại Samsung Galaxy A54 5G (8GB/128GB) - Hàng Chính Hãng,6.990.000 ₫,https://www.lazada.vn/products/dien-thoai-samsung-galaxy-a54-5g-8gb128gb-hang-chinh-hang-i2339058651.html,21,30% Off,"89 Đã bán
(41)
Hồ Chí Minh",,
"điện thoại Google Pixel 2 Chính Hãng ram 4G bộ nhớ 64G, Cấu hình Chip Cao mạnh mẽ Cày Liên Quân- PUBG-Free Fire-Tiktok siêu mượt",579.000 ₫,https://www.lazada.vn/products/dien-thoai-google-pixel-2-chinh-hang-ram-4g-bo-nho-64g-cau-hinh-chip-cao-manh-me-cay-lien-quan-pubg-free-fire-tiktok-sieu-muot-i2036542770.html,22,42% Off,"118 Đã bán
(96)
Hồ Chí Minh",,
"Samsung A12 - điện thoại Samsung Galaxy A12 máy 2sim ram 4G/128G Chính Hãng, lướt Wed Tiktok Facebook Youtube chất, Bảo hành 12 tháng",1.099.000 ₫,https://www.lazada.vn/products/samsung-a12-dien-thoai-samsung-galaxy-a12-may-2sim-ram-4g128g-chinh-hang-luot-wed-tiktok-facebook-youtube-chat-bao-hanh-12-thang-i2299391369.html,23,38% Off,"62 Đã bán
(55)
Hồ Chí Minh",,
"Điện thoại Samsung Galaxy S23 Ultra- Hàng Chính Hãng, Mới 100%, Nguyên seal",22.800.000 ₫,https://www.lazada.vn/products/dien-thoai-samsung-galaxy-ultra-hang-chinh-hang-moi-100-nguyen-seal-i2180732001.html,24,29% Off,"246 Đã bán
(71)
Hồ Chí Minh",,
"điện thoại LG G8 ThinQ ram 6G/128G máy Chính Hãng, lướt Wed Tiktok Facebook Youtube chất, Bảo hành 12 tháng - TTN 02",1.649.000 ₫,https://www.lazada.vn/products/dien-thoai-lg-g8-thinq-ram-6g128g-may-chinh-hang-luot-wed-tiktok-facebook-youtube-chat-bao-hanh-12-thang-ttn-02-i2315372292.html,25,48% Off,"317 Đã bán
(108)
Hồ Chí Minh",,
"Điện thoại Samsung Galaxy S23 Ultra - Hàng Chính Hãng, Mới 100%, Nguyên seal",22.499.000 ₫,https://www.lazada.vn/products/dien-thoai-samsung-galaxy-ultra-hang-chinh-hang-moi-100-nguyen-seal-i2209061294.html,26,30% Off,Hồ Chí Minh,,
"Oppo A16 2022 - điện thoại Oppo A16 2022 máy 2sim ram 6G/128G Chính Hãng, lướt Wed Tiktok Facebook Youtube chất, Bảo hành 12 tháng",1.099.000 ₫,https://www.lazada.vn/products/oppo-a16-2022-dien-thoai-oppo-a16-2022-may-2sim-ram-6g128g-chinh-hang-luot-wed-tiktok-facebook-youtube-chat-bao-hanh-12-thang-i2320595100.html,27,42% Off,"44 Đã bán
(42)
Hồ Chí Minh",,
"điện thoại Samsung Galaxy A12 2sim ram 4G/128G Chính Hãng, Cân game nặng đỉnh - Bảo hành 12 tháng",1.199.000 ₫,https://www.lazada.vn/products/dien-thoai-samsung-galaxy-a12-2sim-ram-4g128g-chinh-hang-can-game-nang-dinh-bao-hanh-12-thang-i2197384020.html,28,43% Off,"94 Đã bán
(86)
Hồ Chí Minh",,
"điện thoại Oppo A77 5G Chính Hãng 2sim ram 8G bộ nhớ 256G, Cấu hình mạnh đỉnh Cày PUBG/Liên Quân/Free Fire/Tiktok siêu mượt",999.000 ₫,https://www.lazada.vn/products/dien-thoai-oppo-a77-5g-chinh-hang-2sim-ram-8g-bo-nho-256g-cau-hinh-manh-dinh-cay-pubglien-quanfree-firetiktok-sieu-muot-i2022411476.html,29,38% Off,"94 Đã bán
(77)
Hồ Chí Minh",,
"điện thoại Samsung Galaxy A12 máy 2sim ram 4G/128G Chính Hãng, Màn hình: PLS TFT LCD6.5""HD+ - Bảo hành 12 tháng",1.099.000 ₫,https://www.lazada.vn/products/dien-thoai-samsung-galaxy-a12-may-2sim-ram-4g128g-chinh-hang-man-hinh-pls-tft-lcd65hd-bao-hanh-12-thang-i2197316627.html,30,47% Off,"115 Đã bán
(103)
Hồ Chí Minh",,
Samsung Galaxy Note 10 5G1,1.849.000 ₫,https://www.lazada.vn/products/samsung-galaxy-note-10-5g1-i2078939780.html,31,,Hồ Chí Minh,,
"điện thoại Vivo V7 Plus (V7+) 2sim ram 6G/128G máy Chính Hãng, Cấu hình siêu khủng, Cày game nặng mượt mà, Camera siêu nét, Bảo hành 12 tháng - NNT 01",649.000 ₫,https://www.lazada.vn/products/dien-thoai-vivo-v7-plus-v7-2sim-ram-6g128g-may-chinh-hang-cau-hinh-sieu-khung-cay-game-nang-muot-ma-camera-sieu-net-bao-hanh-12-thang-nnt-01-i2507144998.html,32,45% Off,"226 Đã bán
(57)
Hồ Chí Minh",,
"Xiaomi 5 Plus - điện thoại Xiaomi Redmi 5 Plus 2sim ram 3G/32G máy Chính Hãng, lướt Wed Tiktok Facebook Youtube chất, Bảo hành 12 tháng",399.000 ₫,https://www.lazada.vn/products/xiaomi-5-plus-dien-thoai-xiaomi-redmi-5-plus-2sim-ram-3g32g-may-chinh-hang-luot-wed-tiktok-facebook-youtube-chat-bao-hanh-12-thang-i2304070940.html,33,43% Off,"120 Đã bán
(65)
Hồ Chí Minh",,
"điện thoại Realme C12 Chính Hãng 2sim ram 4G/64G, Cấu hình Chip Cao mạnh mẽ Cày Liên Quân- PUBG-Free Fire-Tiktok siêu mượt",1.399.000 ₫,https://www.lazada.vn/products/dien-thoai-realme-c12-chinh-hang-2sim-ram-4g64g-cau-hinh-chip-cao-manh-me-cay-lien-quan-pubg-free-fire-tiktok-sieu-muot-i2037508028.html,34,40% Off,"24 Đã bán
(19)
Hồ Chí Minh",,
"điện thoại Vsmart Star 1 2sim ram 2G/16G máy Chính Hãng, cảm ứng mượt, máy nghe gọi tốt, Full Zalo Facebook Youtube, Bảo hành 12 tháng - TTN 02",549.000 ₫,https://www.lazada.vn/products/dien-thoai-vsmart-star-1-2sim-ram-2g16g-may-chinh-hang-cam-ung-muot-may-nghe-goi-tot-full-zalo-facebook-youtube-bao-hanh-12-thang-ttn-02-i2323553081.html,35,44% Off,"372 Đã bán
(124)
Hồ Chí Minh",,
"điện thoại Xiaomi Redmi 7 Chính Hãng 2sim ram 4G bộ nhớ 64G, Cấu hình Chip Cao mạnh mẽ Cày Liên Quân- PUBG-Free Fire-Tiktok siêu mượt",599.000 ₫,https://www.lazada.vn/products/dien-thoai-xiaomi-redmi-7-chinh-hang-2sim-ram-4g-bo-nho-64g-cau-hinh-chip-cao-manh-me-cay-lien-quan-pubg-free-fire-tiktok-sieu-muot-i2036324094.html,36,29% Off,"33 Đã bán
(18)
Hồ Chí Minh",,
SAMSUNG A750 MÁY CÒN ĐẸP BỀN MƯỢT 6G-4G/6G-128G.,1.050.000 ₫,https://www.lazada.vn/products/samsung-a750-may-con-dep-ben-muot-6g-4g6g-128g-i2472386058.html,37,,Bạc Liêu,,
"Oppo Reno3 Pro 5G - điện thoại Oppo Reno 3 Pro bản 5G 2sim ram 8G/128G máy Chính Hãng, lướt Wed Tiktok Facebook Youtube chất, Bảo hành 12 tháng",1.899.000 ₫,https://www.lazada.vn/products/oppo-reno3-pro-5g-dien-thoai-oppo-reno-3-pro-ban-5g-2sim-ram-8g128g-may-chinh-hang-luot-wed-tiktok-facebook-youtube-chat-bao-hanh-12-thang-i2316231141.html,38,40% Off,"37 Đã bán
(36)
Hồ Chí Minh",,
Apple iPhone 15 128GB Chính hãng (VN/A),23.280.000 ₫,https://www.lazada.vn/products/apple-iphone-15-128gb-chinh-hang-vna-i2417026282.html,39,7% Off,"89 Đã bán
(16)
Hồ Chí Minh",,
"Oppo A73 - điện thoại Oppo A73 2sim ram 12G/1512G Chính Hãng, lướt Wed Tiktok Facebook Youtube chất, Bảo hành 12 tháng",2.199.000 ₫,https://www.lazada.vn/products/oppo-a73-dien-thoai-oppo-a73-2sim-ram-12g1512g-chinh-hang-luot-wed-tiktok-facebook-youtube-chat-bao-hanh-12-thang-i2321687312.html,40,47% Off,"37 Đã bán
(33)
Hồ Chí Minh",,
