,title,price,link_item,discount,sales,revenue,category
181,Điện thoại Samsung Galaxy A05 (4GB/128GB) - Hàng chính hãng - ĐÃ KÍCH HOẠT BẢO HÀNH ĐIỆN TỬ,5200000,https://tka.tiki.vn/pixel/pixel?data=ScJ48aWxcllnUoNs4zT2bsPNJxKuQgDATBN5lbgSskyPr4FOqLTIsGHYqqAOk11FpGihLmChnOdBRXWv2y1fIZZUMIGyMe75dEx1z8ZexbjMk4mq2ayYgDJWb4PXDblcCmqYJerTLrsZ8jQAiO-OiAm4PAPW7YYYq_mx5nwm6fxxSbTWON4hnACCxg9xUWIRjlk8OTvcOxbFir24RfjOVEL1pUB6V-e93odEncNQRhqN1pG9tMekh9ssK0hRRlvLkA1L5Y3Hc_lo8nBrBT4ixrwXFNP4oWVMH0COawo0FU3Ofl7h7Ekf9jAod8J4UW8i4eeGfaAu8mUtQKZcUmoXYt0LBjG5TZ8lmc1PPxSpkqW2OARqADH6_dB1NO2hgo8HkviLYhSK3N0bvoZg1tGUJm9pnoGtuw37AaEIDSX3wY7D5BbmR1iTNQli-wr4RUuP7PADJQ5IUG9iL9ZauT0BqN1vxnl7y8cH3zJIyPudFdH99yVimwsE1IjFqcuL4wgJBzb2pwhS6YPTHsfDhm9RKvN7QKov9Wd1qthcFOLlziUr_25IHxJWde2cAZXyz11M1A4CohJuMOU5Vr_6wR44xme5iYWRJCI1Heb6IZtN7dNStlB2RItJzgK2BYXLVdZjhqhnJvm62I26oFgjGSG07LoNbz3uJf5b_mmJ28gSGcMrSK_2CmxVKKCeF6ijYkuKaPqtO41_hbxQLIlJWCXZCJm6DwsJyypFMegT9caftqYpV9RbC6F6OkwLg0MM-TbdsMtpKBjIG0OYLRVpHySCEpmwRZGUpgWwedidLW3_nsZdxHvTxOMg_2BCixhGLnOFZzRlBeGexd0l7vPloUlTZ5a32HhqZ_ubvBXxs21TPmBkjm9P7dK56QlCLKWiM2Z4pNVo0CMyb47Z3A1qZ7hFniq214m3-Dwhg7TYJrlUGSRBCBeewBaL-DCdKCOOQ3uDA5QgF74d8nY41v7fbcFKZdsQvPl4VWV-uoCCK1uchBI2a0wGrEUMT_jmJCoKRR_eQ-GlqNP2OIM1T__b84-FhVYj3yI2XlM19qwjRk_BpgNgAw8XhTMJ&reqid=ZAHbIRrVKL0T40AV&type=CLICK&pos=41,-16%,1.0,5200000.0,smartphone
182,Điện thoại Samsung Galaxy Z Flip 4 (8GB/256GB),29980000,https://tka.tiki.vn/pixel/pixel?data=4R7nZ-vl3cNeD9fiu_YE2rClUoh1aDSeJcQX01e0ddfvbwzr4DWOPTbYTrTrNq_bWYAd5TIwYTNPLyP2MiMd23iYJJBxYxjEpEwuoBtcWvi5zPGz1ckOplVyd9x3IxAKMoLLuXL0RbnPBw-t9kbjVGwrHXwdF9AIaax-BNBXJh53gUqfj7l9BBhe6AWY-EYOrTNj6uz7QXZ5OFD1zaymfJDwFS1cM6trhgJ0o1caWVQ-PihY1MMauqS1RVa2ckRuoxyR6VnKVg_rUA_CHyOgXw17ZDLZqZfWrh_sxuqYlk1WP3J9EAnDn8X26IO_t_0VyZ70-8SR67RVAmM3myqhBlzcFuCcx9S1lFhDB5-3kCLZOwByJAOzzKllBSkGX-NFblyqryjtNA8cobYcfi1-U4I6khLhTZmCGwvAAu3lMV6egslPlVOplrHlevGGToRoa3RlLMTQFCtvzlx2ohBth4166dJxMOGCL5xSHCLm03LrVMYfeEt9UNN9BSy4BXvTbDpRC1qG4XZXNwtIvYh9spxQaADEQ0dJREL9Srsgz0Qacqr-SY3WKQ5nGwnDik-CTytS1DWR_z1GJAEUolsNAZIg5LO_RFt0_LYn1UgfXmzP1nhG-pzTK_mJQeBx1ztyezQUpy0KRmDJWVQ7H2UtH-dIa5Z-LXkPlVpTma8oUOtHFbpcCjqmq6mzUeXcbU1sCP_4O7AkkG53eRDgqgIxQE25U33dmXcNNDld4URRw3oX-On61axh9HSN8CAUkfzjAq3dWAzUz_F5TyIjbvDfwYnKSrJgA3JhqfajLb8bU1bMQe6dhcWFpwuJ6eRIGuDSEMjovJjz1Tmdfo6pg_EtxFY3Lwx4_m4wj8erAo5WP8Tgo6mxXnNEWDUwtZ66YkdFqlTMQMv37AWrDhx-M8LkR3t6elRZeSxxeDakW6UXoD-AERStNH5HRWEaIudWrcmosfhZaI_FM-dsy2sSaI4KR9gXAXfG1rkZP09QFJWBinCEVIBB7VCiQnmVYYiZDqEy5gu5c7xumYMi7AiZYo3CYCDUMnRjqdDvJpti&reqid=ZAHbIRrVKL0T40AV&type=CLICK&pos=42,-42%,97.0,2908060000.0,smartphone
183,Điện Thoại Samsung Galaxy A54 5G (8GB/128GB) - Hàng Chính Hãng - Đã kích hoạt bảo hành điện tử,14500000,https://tka.tiki.vn/pixel/pixel?data=EBV9lUrS8huxu3vcmS6-uZwruALKFMugUNB_M4oRMZMRurPZBhjznzTF7hJ5Fo7OkMsfgyzkYip2N5nQlWUmT_gce8fpHtcW-qTvD2OQnJfNk6dGy_37oPUgRxHDuO4UhiWmJbH6teaC3ttXNfota5lCf58c1DhCMtkfgHKkRkEEJI7H5AEHuhIKGgAw-f6J7vmqd1tpxp0_bJ95M41hC4mIKFIBi93NgETVDsFt5l-_rTsSi1n403jW2WqcNyozUJJdk9Uhv7mY0dtytn4Cqn1OyvKWYeF9x0TF9jgJNJjXxIsPANWVDaqRGpFb3AOASmd41ijVWqbuCP_yt0_J2PKBKxcXtSVAlDxkM8PshbL7oB8TDK6y5a52ZrOgB62s-OGH-cRWikSqhwUfnQeaA4P26M-FEBd5Z7f7Ws7HTOByb0_TbSfYMW-pv4i3xJEA2VRtj0sLB_tmakWP5YQ2_64e1yhP1tDDdkqc3RmByXibVOfQQbVSufOSu21ikA6SJSyGFG8wtLOoUjoazRb4WmIwnIbKBJNWv0osKvlQ6sAevaQYGxDLwF33MP-QyEUPl9lUd9hn0bF-kzXrJd2wmXQFBRj1zoNrbPmN40C1p8eePPnS0vmFnOQH9StpUjVquqWfs7LNZJpx2NucSdILh9SHq4WrULgXkIGTWtjB_DD9pGSSmE7gtwdKXxKpQKhPzgpAk74xDrK8kz3O5thlIwRHnylEdNow5L_ljrKZS-AyAU9VCzDMmeY8_TM1yNEQc3eiG_1dLH35mvd_fW4R2ImOydX7EOMDc8FxpgdMIOkciyi0CvL22SNEL7ApLm2jvzFCGu9bl4AKJtaiVFfM05fq6xfXXGGU9qRGdsLHuMkCbssnzfbsDT1ZUnD9bmo8mfVd5_fk9YmSufDMCkRIpJ8m1eLlG1nin-TaNE6AdxZOj3ERpxCdrbmCjb8VdOpSf4NiHq8s1xFTMC2SC0nEhNqxTmylpJA_PRoJ-6uIG0VSbj5O-rMSU2_-Z_UNQzXXDgwz1lULZsuMTXCou9kgua5sOBx1oRmvEfM-GzjLtJaenQ4ELqIlxHdYF5ZS&reqid=ZAHbIRrVKL0T40AV&type=CLICK&pos=43,-31%,13.0,188500000.0,smartphone
184,Điện Thoại Samsung Galaxy A54 5G (8GB/256GB) - Hàng Chính Hãng - Đã kích hoạt bảo hành điện tử,16780000,https://tka.tiki.vn/pixel/pixel?data=r4jXqbGEd_SwDsUOez8fysQPy9dMe1GHI6wtED_zFsWh4K_ueVh-wfbzUFXU3XQsi3DEf_rF78FWDbOOYhblTz2S8DSZhyif7tp0BB0vtbIi6kpZoZtWcpaILsbxLGCqoqni9gwmOYeR9qpWDoeakgrNOZm_6FoDPB1XnDsZNzXqW9zFnwtUGhac9Crzt6JKLbIlrvZOMgKCTQC7INdm5DSsSN-4uDdMdZMhOCuH0XdOGyXK1HX1OjJJexyUgxJd3ttp6DHFRa-TPAX-Wq6MIIlbuGup2j9wTbh9uEjwbkOgF5CJNn6adBpk-yxA7JeM4GWSK1DHGHvdYyb7sgcaTO97af837QDyK_ZN0ipguvr-eftWbX3oNCbjZsW_2dIFs_rc-xAmpHM99AWghLrxTIq_1e23BOknBfLdu_1LScA2WeJlBKUMimdKsyqLESxeRFlwi6bafunTJLLLEjiVDSyqZXgzAQ-2WYkZvXxQlEu3sQu8ndD_pktYTfsGTpTu5GoK0m4aI4Xd_EI604vv1zqqUDfJYAtIJ2Uw7Jx2ClEsGenLsD7JUnWbi0skPTofZmqe9fxl-EnU0vL4596ezC44ekzvkgNyuqwo7rM7H24MbKPUObDMcb_l1lPIar7JDvcGd01g9IJ8TgM4bz-fpMxdUGqkTDxcGo-Yh40upj7KPn2eut4Ocz4D4ORPRMkAoYBojD9akgN7qSSAfg5I26ne5a-NA_ZhMU8cJlNYJ9aWTDp4QQr_Xrwe3_AqoDXk-7qAuOAY5XdiUq4ehYZh2JOTvC1pHBVrI1F5sFD80WX2rzYBU6h63-z_Nchiw2AIJkL2vDbbGHVlNhARMeOelG1qunRkswvxDdDMEjSBv9PoCnVUrD-4CweTTqL5Hs8Uambum7pQx51Beu1DwFFDp9PgfBZjDHfc9WMSut71Yjk4RnW0u7o-qb8gDEr7xzzSDBHjgrUbrFVPIWaF9YsKAE_FKM69i_oSeZgorUHO3bgbN5f1Vw5jD-ARpLni_AmBiJOgKL50C1lyKgJ245VWYCMSbN8hMF-IPxrRsuTr7poI_8i7yl9uml0uAzUl&reqid=ZAHbIRrVKL0T40AV&type=CLICK&pos=44,-27%,4.0,67120000.0,smartphone
185,Điện thoại Samsung Galaxy S23 Plus 5G 8GB/256GB - Hàng chính hãng - ĐÃ KÍCH HOẠT BẢO HÀNH ĐIỆN TỬ,32000000,https://tiki.vn/dien-thoai-samsung-galaxy-s23-plus-5g-8gb-256gb-hang-chinh-hang-da-kich-hoat-bao-hanh-dien-tu-p225298417.html?spid=225961870,-28%,,,smartphone
186,Điện thoại Samsung Galaxy A14 (4GB/128GB) - Hàng Chính Hãng - Đã kích hoạt bảo hành điện tử,7344000,https://tiki.vn/dien-thoai-samsung-galaxy-a14-4gb-128gb-hang-chinh-hang-da-kich-hoat-bao-hanh-dien-tu-p247925719.html?spid=248792322,-11%,2.0,14688000.0,smartphone
187,Điện Thoại Di Động Samsung Galaxy A33 (5G) 6GB | 128GB - Hàng Chính Hãng,14000000,https://tiki.vn/dien-thoai-di-dong-samsung-galaxy-a33-5g-6gb-128gb-hang-chinh-hang-p179753588.html?spid=207923879,-23%,,,smartphone
188,Điện thoại Samsung Galaxy S23 Ultra 12GB/512GB Xanh lục - Hàng chính hãng,68000000,https://tiki.vn/dien-thoai-samsung-galaxy-s23-ultra-12gb-512gb-xanh-luc-hang-chinh-hang-p225234424.html?spid=225961882,-25%,,,smartphone
189,Điện thoại Samsung Galaxy S23 Ultra 5G (8GB/256GB),54000000,https://tiki.vn/dien-thoai-samsung-galaxy-s23-ultra-5g-8gb-256gb-hang-chinh-hang-p216174917.html?spid=217088027,-30%,1.0,54000000.0,smartphone
190,Điện thoại Samsung Galaxy A54 5G (8GB/128GB) - Hàng chính hãng,18240000,https://tiki.vn/dien-thoai-samsung-galaxy-a54-5g-8gb-128gb-hang-chinh-hang-p247730281.html?spid=248783910,-24%,,,smartphone
191,Điện Thoại Samsung Galaxy A34 5G - Hàng Chính Hãng,14328000,https://tiki.vn/dien-thoai-samsung-galaxy-a34-5g-hang-chinh-hang-p262516014.html?spid=262516020,-16%,,,smartphone
192,Điện thoại Samsung Galaxy S22 Plus 5G (8GB/128GB),39960000,https://tiki.vn/dien-thoai-samsung-galaxy-s22-plus-5g-8gb-128gb-hang-chinh-hang-p162583902.html?spid=196284523,-25%,,,smartphone
193,Điện Thoại Samsung Galaxy A04 (3GB/32GB) - Hàng Chính Hãng - Đã kích hoạt bảo hành điện tử,4300000,https://tiki.vn/dien-thoai-samsung-galaxy-a04-3gb-32gb-hang-chinh-hang-da-kich-hoat-bao-hanh-dien-tu-p212040697.html?spid=212040699,-29%,35.0,150500000.0,smartphone
194,Điện thoại Samsung Galaxy M14 5G (4GB/128GB) - Hàng chính hãng,7120000,https://tiki.vn/dien-thoai-samsung-galaxy-m14-5g-4gb-128gb-hang-chinh-hang-p273411606.html?spid=273411614,-31%,,,smartphone
195,Điện Thoại Samsung Galaxy A14 (6GB/128GB) - Hàng Chính Hãng,7700000,https://tiki.vn/dien-thoai-samsung-galaxy-a14-6gb-128gb-hang-chinh-hang-p261946899.html?spid=273371226,-10%,,,smartphone
196,Điện Thoại Samsung Galaxy Z Fold5 5G - Hàng Chính Hãng - Đã kích hoạt bảo hành điện tử,67800000,https://tiki.vn/dien-thoai-samsung-galaxy-z-fold5-5g-hang-chinh-hang-da-kich-hoat-bao-hanh-dien-tu-p271163328.html?spid=271163330,-41%,,,smartphone
197,Điện thoại Samsung Galaxy S23 Ultra 5G 8GB/256GB - Hàng chính hãng - ĐÃ KÍCH HOẠT BẢO HÀNH ĐIỆN TỬ,44980000,https://tiki.vn/dien-thoai-samsung-galaxy-s23-ultra-5g-8gb-256gb-hang-chinh-hang-da-kich-hoat-bao-hanh-dien-tu-p225263865.html?spid=225263869,-16%,3.0,134940000.0,smartphone
198,Điện thoại Samsung Galaxy S22 Plus 5G (8GB/256GB),42960000,https://tiki.vn/dien-thoai-samsung-galaxy-s22-plus-5g-8gb-256gb-hang-chinh-hang-p162583980.html?spid=196285903,,1.0,42960000.0,smartphone
199,Điện Thoại Samsung Galaxy S20 FE 8GB/256GB - Hàng Chính Hãng - Đã Kích Hoạt Bảo Hành Điện Tử,17250000,https://tiki.vn/dien-thoai-samsung-galaxy-s20-fe-8gb-256gb-hang-chinh-hang-da-kich-hoat-bao-hanh-dien-tu-p212926651.html?spid=248914122,,,,smartphone
200,Điện thoại Samsung Galaxy A23 5G 4GB/128GB Xanh - Hàng chính hãng,9160000,https://tiki.vn/dien-thoai-samsung-galaxy-a23-5g-4gb-128gb-xanh-hang-chinh-hang-p273244775.html?spid=273244776,,,,smartphone
201,Điện Thoại Samsung Galaxy M14 5G - Hàng Chính Hãng,8424000,https://tiki.vn/dien-thoai-samsung-galaxy-m14-5g-hang-chinh-hang-p253443652.html?spid=253443662,,,,smartphone
202,Điện thoại Samsung S22 Plus 8GB/128GB Đen - Hàng Chính Hãng,31980000,https://tiki.vn/dien-thoai-samsung-s22-plus-8gb-128gb-den-hang-chinh-hang-p188044095.html?spid=208497061,,,,smartphone
203,Điện thoại Samsung Galaxy A05 (4GB/128GB) - Hàng chính hãng - ĐÃ KÍCH HOẠT BẢO HÀNH ĐIỆN TỬ,5200000,https://tiki.vn/dien-thoai-samsung-galaxy-a05-4gb-128gb-hang-chinh-hang-da-kich-hoat-bao-hanh-dien-tu-p272392928.html?spid=272392932,,1.0,5200000.0,smartphone
204,Điện thoại Samsung Galaxy A05s (4GB/128GB) - Hàng chính hãng,6466000,https://tiki.vn/dien-thoai-samsung-galaxy-a05s-4gb-128gb-hang-chinh-hang-p272273680.html?spid=273364804,,,,smartphone
205,Điện Thoại Samsung Galaxy M14 5G (4GB/64GB) - Hàng Chính Hãng,12000000,https://tiki.vn/dien-thoai-samsung-galaxy-m14-5g-4gb-64gb-hang-chinh-hang-p253443788.html?spid=253443792,,,,smartphone
206,Điện Thoại Samsung Galaxy A24 (6GB/128GB) - Hàng Chính Hãng,12980000,https://tiki.vn/dien-thoai-samsung-galaxy-a24-6gb-128gb-hang-chinh-hang-p262660017.html?spid=262660021,,,,smartphone
207,Điện Thoại Samsung A04s 4GB/64GB - Hàng Chính Hãng,5678000,https://tiki.vn/dien-thoai-samsung-a04s-4gb-64gb-hang-chinh-hang-p197966909.html?spid=197966913,,79.0,448562000.0,smartphone
208,Điện thoại Samsung Galaxy A04 (3G+32G) SM-A045F Đen - Hàng Chính Hãng (chỉ giao HN và một số khu vực),4800000,https://tiki.vn/dien-thoai-samsung-galaxy-a04-3g-32g-sm-a045f-den-hang-chinh-hang-chi-giao-hn-va-mot-so-khu-vuc-p207268158.html?spid=225919266,,,,smartphone
209,Điện thoại Samsung Galaxy Z Fold4 5G (12GB/512GB) - Hàng chính hãng,84000000,https://tiki.vn/dien-thoai-samsung-galaxy-z-fold4-5g-12gb-512gb-hang-chinh-hang-p196197861.html?spid=208497346,,,,smartphone
210,Điện thoại Samsung Galaxy Z Fold 4 5G 256GB Kem - Hàng chính hãng,76000000,https://tiki.vn/dien-thoai-samsung-galaxy-z-fold-4-5g-256gb-kem-hang-chinh-hang-p193206432.html?spid=212606790,,,,smartphone
211,Điện Thoại Samsung A04e 3GB/32GB - Hàng Chính Hãng,4120000,https://tiki.vn/dien-thoai-samsung-a04e-3gb-32gb-hang-chinh-hang-p242771940.html?spid=242771950,,,,smartphone
212,Điện thoại Samsung Galaxy A04 (3GB / 32GB) - Hàng chính hãng - Mới 100% Nguyên Seal - Pin Khủng 5000 mAh - Bảo Hành 12 Tháng,4800000,https://tiki.vn/dien-thoai-samsung-galaxy-a04-3gb-32gb-hang-chinh-hang-moi-100-nguyen-seal-pin-khung-5000-mah-bao-hanh-12-thang-p213931247.html?spid=216738422,,,,smartphone
213,Điện thoại Samsung Galaxy A05 (4GB/128GB) - Hàng chính hãng,5578000,https://tiki.vn/dien-thoai-samsung-galaxy-a05-4gb-128gb-hang-chinh-hang-p272238679.html?spid=272238681,,2.0,11156000.0,smartphone
214,Điện Thoại Samsung M14 5G 6GB/128GB - Hàng Chính Hãng,10584000,https://tiki.vn/dien-thoai-samsung-m14-5g-6gb-128gb-hang-chinh-hang-p253395356.html?spid=253425512,,,,smartphone
215,Điện Thoại Samsung Galaxy A54 5G - Hàng Chính Hãng,18240000,https://tiki.vn/dien-thoai-samsung-galaxy-a54-5g-hang-chinh-hang-p262516933.html?spid=262516951,,,,smartphone
216,Điện thoại Samsung Galaxy S23 Plus 5G (8GB/512GB),56382000,https://tiki.vn/dien-thoai-samsung-galaxy-s23-plus-5g-8gb-512gb-hang-chinh-hang-p216174672.html?spid=217089537,,,,smartphone
217,Điện thoại Samsung Galaxy S23 Plus 8GB/256GB Tím - Hàng chính hãng,32000000,https://tiki.vn/dien-thoai-samsung-galaxy-s23-plus-8gb-256gb-tim-hang-chinh-hang-p225243333.html?spid=225961869,,,,smartphone
218,Điện thoại Samsung Galaxy S23 Ultra 512GB - Hàng chính hãng,73980000,https://tiki.vn/dien-thoai-samsung-galaxy-s23-ultra-512gb-hang-chinh-hang-p242712931.html?spid=242712939,,,,smartphone
219,Điện thoại Samsung Galaxy Z Flip5 (8GB/512GB) - Hàng chính hãng,35278000,https://tiki.vn/dien-thoai-samsung-galaxy-z-flip5-8gb-512gb-hang-chinh-hang-p271134741.html?spid=271134747,,,,smartphone
220,Điện Thoại Samsung Galaxy Z Fold 4 (12GB/256GB) - ĐÃ KÍCH HOẠT ĐIỆN TỬ - Hàng Chính Hãng,76000000,https://tiki.vn/dien-thoai-samsung-galaxy-z-fold-4-12gb-256gb-da-kich-hoat-dien-tu-hang-chinh-hang-p195977553.html?spid=216984326,,1.0,76000000.0,smartphone
221,Điện thoại Samsung Galaxy A05 (4GB/128GB)- Helio G85 - Sạc nhanh 25W - Hàng chính hãng,5192000,https://tiki.vn/dien-thoai-samsung-galaxy-a05-4gb-128gb-hang-chinh-hang-p273438458.html?spid=273438460,,,,smartphone
222,Điện thoại Samsung Galaxy A24 (6GB/128GB) - Hàng chính hãng - ĐÃ KÍCH HOẠT BẢO HÀNH ĐIỆN TỬ,12168000,https://tiki.vn/dien-thoai-samsung-galaxy-a24-6gb-128gb-hang-chinh-hang-da-kich-hoat-bao-hanh-dien-tu-p262589811.html?spid=270541807,,,,smartphone
223,Điện Thoại Samsung Galaxy A24 (8GB/128GB) - Hàng Chính Hãng,12168000,https://tiki.vn/dien-thoai-samsung-galaxy-a24-8gb-128gb-hang-chinh-hang-p270544863.html?spid=270636866,,,,smartphone
224,Điện Thoại Samsung A14 5G 4GB/128GB - Hàng Chính Hãng,10000000,https://tiki.vn/dien-thoai-samsung-a14-5g-4gb-128gb-hang-chinh-hang-p215617756.html?spid=215772279,,,,smartphone
225,Điện thoại Samsung Galaxy A05s (4GB/128GB) - Hàng chính hãng,6898000,https://tiki.vn/dien-thoai-samsung-galaxy-a05s-4gb-128gb-hang-chinh-hang-p272241346.html?spid=272241350,-14%,,,smartphone
226,Điện Thoại Samsung Galaxy A05s (4GB/128GB) - Hàng Chính Hãng,7960000,https://tiki.vn/dien-thoai-samsung-galaxy-a05s-4gb-128gb-hang-chinh-hang-p273029857.html?spid=273550765,-19%,,,smartphone
227,Điện Thoại Samsung Galaxy S23 Ultra 5G - Hàng Chính Hãng,60000000,https://tiki.vn/dien-thoai-samsung-galaxy-s23-ultra-5g-hang-chinh-hang-p225961272.html?spid=225961274,-29%,,,smartphone
228,Điện Thoại Samsung Galaxy M14 5G (6GB/128GB) - Hàng Chính Hãng,10584000,https://tiki.vn/dien-thoai-samsung-galaxy-m14-5g-6gb-128gb-hang-chinh-hang-p253443951.html?spid=253443957,-27%,,,smartphone
229,Điện thoại Samsung A33 5G 6GB/128GB Trắng - Hàng Chính Hãng,14000000,https://tiki.vn/dien-thoai-samsung-a33-5g-6gb-128gb-trang-hang-chinh-hang-p188834734.html?spid=196285515,-29%,,,smartphone
230,Điện Thoại Samsung Galaxy Z Fold 4 - Hàng Chính Hãng,77062000,https://tiki.vn/dien-thoai-samsung-galaxy-z-fold-4-hang-chinh-hang-p197605784.html?spid=252533900,,,,smartphone
231,Điện Thoại Samsung Galaxy M14 5G (4GB/128GB) - Hàng Chính Hãng,8424000,https://tiki.vn/dien-thoai-samsung-galaxy-m14-5g-4gb-128gb-hang-chinh-hang-p253443894.html?spid=253443902,,1.0,8424000.0,smartphone
232,Điện thoại Samsung Galaxy S23 Ultra 12GB/1TB Tím - Hàng chính hãng,84000000,https://tiki.vn/dien-thoai-samsung-galaxy-s23-ultra-12gb-1tb-tim-hang-chinh-hang-p225235791.html?spid=225961883,,,,smartphone
233,Điện thoại Samsung Galaxy A24 - Hàng chính hãng,11616000,https://tiki.vn/dien-thoai-samsung-galaxy-a24-hang-chinh-hang-p267178005.html?spid=270541823,,,,smartphone
234,Điện Thoại Samsung Galaxy S23 (8GB/128GB) - Hàng Chính Hãng,45980000,https://tiki.vn/dien-thoai-samsung-galaxy-s23-8gb-128gb-hang-chinh-hang-p248880498.html?spid=248880506,,1.0,45980000.0,smartphone
235,Điện Thoại Samsung Galaxy A54 5G (8GB/256GB) - Hàng Chính Hãng,22980000,https://tiki.vn/dien-thoai-samsung-galaxy-a54-5g-8gb-256gb-hang-chinh-hang-p248911602.html?spid=248911604,,,,smartphone
236,Điện thoại Samsung Galaxy S23 Plus 8GB/256GB Đen - Hàng chính hãng,50000000,https://tiki.vn/dien-thoai-samsung-galaxy-s23-plus-8gb-256gb-den-hang-chinh-hang-p225246744.html?spid=225961875,,,,smartphone
237,Điện thoại Samsung Galaxy A04 (3GB/32GB) - Hàng chính hãng,4800000,https://tiki.vn/dien-thoai-samsung-galaxy-a04-3gb-32gb-hang-chinh-hang-p201631518.html?spid=203982961,,4.0,19200000.0,smartphone
238,"Điện Thoại Samsung A05s 4GB/128GB , Snapdragon 680 , Sạc nhanh 25W - Hàng Chính Hãng",6502000,https://tiki.vn/dien-thoai-samsung-a05s-4gb-128gb-snapdragon-680-sac-nhanh-25w-hang-chinh-hang-p273438724.html?spid=273438726,,,,smartphone
239,Điện Thoại Samsung Galaxy A54 5G (8GB/128GB) - Hàng Chính Hãng,20980000,https://tiki.vn/dien-thoai-samsung-galaxy-a54-5g-8gb-128gb-hang-chinh-hang-p248911447.html?spid=248911449,,,,smartphone
240,Điện thoại Samsung Galaxy S23 Ultra 5G 12GB/512GB - Hàng chính hãng - ĐÃ KÍCH HOẠT BẢO HÀNH ĐIỆN TỬ,66000000,https://tiki.vn/dien-thoai-samsung-galaxy-s23-ultra-5g-12gb-512gb-hang-chinh-hang-da-kich-hoat-bao-hanh-dien-tu-p225267444.html?spid=225961862,,,,smartphone
241,Điện thoại Samsung Galaxy A14 5G A146P (4+128G) Đen - Hàng Chính Hãng (chỉ giao HN và một số khu vực),10160000,https://tiki.vn/dien-thoai-samsung-galaxy-a14-5g-a146p-4-128g-den-hang-chinh-hang-chi-giao-hn-va-mot-so-khu-vuc-p219397711.html?spid=222661019,,,,smartphone
242,Điện thoại Samsung Galaxy A54 5G (8GB/128GB) - Hàng chính hãng,14798000,https://tiki.vn/dien-thoai-samsung-galaxy-a54-5g-8gb-128gb-hang-chinh-hang-p248886140.html?spid=248886144,,,,smartphone
243,Điện thoại Samsung Galaxy Z Flip 4 5G 128GB Tím - Hàng chính hãng,45102000,https://tiki.vn/dien-thoai-samsung-galaxy-z-flip-4-5g-128gb-tim-hang-chinh-hang-p193207892.html?spid=213541889,,,,smartphone
244,Điện thoại Samsung Galaxy A14 LTE (4GB/128GB) - Hàng chính hãng,7344000,https://tiki.vn/dien-thoai-samsung-galaxy-a14-lte-4gb-128gb-hang-chinh-hang-p245770806.html?spid=248792315,,,,smartphone
245,Điện thoại Samsung Galaxy Z Fold 4 5G 256GB Đen - Hàng chính hãng,77062000,https://tiki.vn/dien-thoai-samsung-galaxy-z-fold-4-5g-256gb-den-hang-chinh-hang-p193206657.html?spid=205113342,,,,smartphone
246,Điện Thoại Samsung Galaxy A54 5G (8GB/256GB) - Hàng Chính Hãng - Đã kích hoạt bảo hành điện tử,16780000,https://tiki.vn/dien-thoai-samsung-galaxy-a54-5g-8gb-256gb-hang-chinh-hang-da-kich-hoat-bao-hanh-dien-tu-p252392905.html?spid=252392909,,4.0,67120000.0,smartphone
247,Điện Thoại Samsung Galaxy S23 5G - Hàng Chính Hãng,33350000,https://tiki.vn/dien-thoai-samsung-galaxy-s23-5g-hang-chinh-hang-p225959581.html?spid=225959598,,,,smartphone
248,Điện Thoại Samsung Galaxy Z Flip 4 - Hàng Chính Hãng,40500000,https://tiki.vn/dien-thoai-samsung-galaxy-z-flip-4-hang-chinh-hang-p197605015.html?spid=213541898,,,,smartphone
249,Điện thoại Samsung A33 5G 6GB/128GB Đen - Hàng Chính Hãng,13600000,https://tiki.vn/dien-thoai-samsung-a33-5g-6gb-128gb-den-hang-chinh-hang-p188833923.html?spid=196285822,,,,smartphone
250,Điện Thoại Samsung Galaxy A04 (3GB/32GB) - Hàng Chính Hãng - Đã kích hoạt bảo hành điện tử,4800000,https://tiki.vn/dien-thoai-samsung-galaxy-a04-3gb-32gb-hang-chinh-hang-da-kich-hoat-bao-hanh-dien-tu-p212040689.html?spid=216738430,,,,smartphone
251,Điện thoại Samsung Galaxy A04s (4GB/64GB) - Hàng chính hãng,7980000,https://tiki.vn/dien-thoai-samsung-galaxy-a04s-4gb-64gb-hang-chinh-hang-p198858451.html?spid=198858461,,11.0,87780000.0,smartphone
252,Điện thoại Samsung Galaxy A14 5G (4GB/128GB) - Hàng chính hãng,10000000,https://tiki.vn/dien-thoai-samsung-galaxy-a14-5g-4gb-128gb-hang-chinh-hang-p216934468.html?spid=216974428,,1.0,10000000.0,smartphone
253,Điện Thoại Samsung Galaxy A14 5G (4GB/128GB) - Hàng Chính hãng,10380000,https://tiki.vn/dien-thoai-samsung-galaxy-a14-5g-4gb-128gb-hang-chinh-hang-p215543460.html?spid=215543466,,1.0,10380000.0,smartphone
254,Điện thoại Samsung Galaxy Z Flip4 5G - Hàng chính hãng,40500000,https://tiki.vn/dien-thoai-samsung-galaxy-z-flip4-5g-hang-chinh-hang-p194961039.html?spid=207924034,,,,smartphone
255,Điện thoại Samsung Galaxy A33 5G (8/128GB) - Hàng chính hãng,17000000,https://tiki.vn/dien-thoai-samsung-galaxy-a33-5g-8-128gb-chinh-hang-p181699058.html?spid=196285153,,,,smartphone
256,Điện thoại Samsung S22 Plus 8GB/256GB Đen - Hàng Chính Hãng,50050000,https://tiki.vn/dien-thoai-samsung-s22-plus-8gb-256gb-den-hang-chinh-hang-p188127351.html?spid=208497058,,,,smartphone
